cluster,names,scores,logfoldchanges,pvals,pvals_adj
2,ENSMUSG00000084124,10.13119,2.1456919,4.017295128467747e-24,2.1799417152786427e-21
2,ENSMUSG00000025393,10.09752,1.2831815,5.665704678203486e-24,3.043061545325701e-21
2,ENSMUSG00000006717,10.0826845,2.2642295,6.5900742575915266e-24,3.503789380026138e-21
2,ENSMUSG00000057113,10.079776,1.8483437,6.788113284877333e-24,3.572991308628033e-21
2,ENSMUSG00000025351,10.071194,2.0516596,7.407322461568656e-24,3.860315099872552e-21
2,ENSMUSG00000050777,10.05025,2.3989913,9.16346279221571e-24,4.728706152265354e-21
2,ENSMUSG00000018677,10.00698,2.050552,1.4202159586377203e-23,7.257717203772334e-21
3,ENSMUSG00000037852,20.522486,4.3821898,1.355968092112408e-93,5.263527375697279e-89
3,ENSMUSG00000018339,20.503586,6.443968,1.999972405082939e-93,5.263527375697279e-89
3,ENSMUSG00000039542,20.145716,5.6829987,2.9343548188910207e-90,5.148423341571592e-86
3,ENSMUSG00000021477,19.809607,3.1563427,2.4599930826905015e-87,3.2371048975124307e-83
3,ENSMUSG00000020473,18.624222,4.839109,2.044446572994607e-77,2.152229796322883e-73
3,ENSMUSG00000017466,18.534767,3.2787256,1.0825617426736823e-76,9.496953314561991e-73
3,ENSMUSG00000026879,18.198938,3.1081254,5.261754130628582e-74,3.956538434568086e-70
3,ENSMUSG00000036256,17.737202,3.4922824,2.1645052900917894e-70,1.4241362556158928e-66
3,ENSMUSG00000079037,17.614826,3.7263885,1.8956889540275994e-69,1.1086831531577412e-65
3,ENSMUSG00000020303,17.339287,6.3524585,2.376649831531827e-67,1.2440344529963623e-63
3,ENSMUSG00000030551,17.334127,3.491682,2.5998136224181142e-67,1.2440344529963623e-63
3,ENSMUSG00000030772,17.262566,5.2716208,9.002189317121442e-67,3.948660307466702e-63
3,ENSMUSG00000022037,17.194704,3.8836794,2.9094170704655927e-66,1.1780005917002074e-62
3,ENSMUSG00000016458,16.935764,4.625168,2.4514987514100778e-64,9.216934877087203e-61
3,ENSMUSG00000003617,16.876036,3.3057418,6.752976306712591e-64,2.369664405867493e-60
3,ENSMUSG00000001435,16.620518,2.7927647,4.950252689300124e-62,1.6285093784625083e-58
3,ENSMUSG00000029671,16.144144,5.380722,1.2486951203198249e-58,3.866253903126724e-55
3,ENSMUSG00000041120,16.050484,3.0742037,5.672014972809492e-58,1.658623222826669e-54
3,ENSMUSG00000036570,15.967423,5.129635,2.1550441101577142e-57,5.970152725382182e-54
3,ENSMUSG00000031375,15.507482,3.0113285,3.087542500171606e-54,8.125794351951633e-51
3,ENSMUSG00000018819,15.258806,5.1446776,1.438560418462657e-52,3.605717437438115e-49
3,ENSMUSG00000058056,15.216687,3.9948964,2.7406093566577457e-52,6.557032458956232e-49
3,ENSMUSG00000006205,15.14389,2.974173,8.314568633020605e-52,1.9028071068159675e-48
3,ENSMUSG00000039405,14.972162,3.2822032,1.1163167057414046e-50,2.4482685884751906e-47
3,ENSMUSG00000068220,14.827298,3.3715072,9.758213439863126e-50,2.054533290482542e-46
3,ENSMUSG00000090223,14.799761,7.022276,1.4700379781031436e-49,2.97603534674758e-46
3,ENSMUSG00000008136,14.75052,2.7763479,3.0530500300010822e-49,5.951864495523591e-46
3,ENSMUSG00000022512,14.600047,4.045714,2.806517239706884e-48,5.2758514796146974e-45
3,ENSMUSG00000006651,14.478009,3.623027,1.6686109144752165e-47,3.028586348079914e-44
3,ENSMUSG00000046402,14.356812,3.3463511,9.656817385653282e-47,1.6943207997041538e-43
3,ENSMUSG00000005873,14.167474,1.901674,1.456470935777882e-45,2.472993683084019e-42
3,ENSMUSG00000000159,14.118401,3.38538,2.9255780112064425e-45,4.722416505441419e-42
3,ENSMUSG00000015143,14.1175585,2.4745328,2.960706449570006e-45,4.722416505441419e-42
3,ENSMUSG00000032334,14.100902,4.353307,3.7494620853948485e-45,5.804608421377742e-42
3,ENSMUSG00000028364,14.078692,5.592414,5.135080624843692e-45,7.722574393407788e-42
3,ENSMUSG00000024164,13.76855,4.9261265,3.940426763243727e-43,5.6056298137864e-40
3,ENSMUSG00000016024,13.598784,3.337778,4.071430381597442e-42,5.639573935941131e-39
3,ENSMUSG00000055435,13.45106,3.2610006,3.0348975579745766e-41,4.0960222528602517e-38
3,ENSMUSG00000026385,13.412025,2.066643,5.141489458737939e-41,6.765685978753254e-38
3,ENSMUSG00000020467,13.345735,2.8308666,1.2542745072365646e-40,1.610243730802532e-37
3,ENSMUSG00000005125,13.329134,2.5002756,1.5670582910338018e-40,1.9638971477822665e-37
3,ENSMUSG00000026728,13.120839,2.7572684,2.5014921647441632e-39,2.9924668541698586e-36
3,ENSMUSG00000022010,13.089152,2.223711,3.798247806339583e-39,4.4427682563220065e-36
3,ENSMUSG00000039007,12.986406,2.3691516,1.4612854400372235e-38,1.6720917482999846e-35
3,ENSMUSG00000030246,12.910806,2.680075,3.911859514152156e-38,4.380949731636444e-35
3,ENSMUSG00000042485,12.904132,4.24201,4.2659624502569853e-38,4.6779833235776393e-35
3,ENSMUSG00000049907,12.70066,2.6696665,5.863303204825764e-37,6.298384234473652e-34
3,ENSMUSG00000039952,12.687761,2.1553226,6.913409100767451e-37,7.135180420156776e-34
3,ENSMUSG00000029061,12.4943285,3.6243293,8.01706672358212e-36,8.115121616585932e-33
3,ENSMUSG00000001520,12.345145,3.8813727,5.17406084750563e-35,5.107023906295281e-32
3,ENSMUSG00000084124,12.344136,2.362175,5.239366421079589e-35,5.107023906295281e-32
3,ENSMUSG00000079523,12.250084,2.141982,1.6782276813061747e-34,1.6060944042405784e-31
3,ENSMUSG00000072235,12.147843,2.0875278,5.889903926858072e-34,5.536088983823241e-31
3,ENSMUSG00000020585,12.093779,1.1873051,1.1392432692743067e-33,1.052021205640744e-30
3,ENSMUSG00000032085,12.049641,3.8252132,1.9479774706860202e-33,1.7678231404660235e-30
3,ENSMUSG00000029304,11.869948,3.829759,1.695724559743181e-32,1.4876026321107015e-29
3,ENSMUSG00000023224,11.863275,3.138258,1.8365009751494145e-32,1.5846895955404032e-29
3,ENSMUSG00000041889,11.841907,3.320177,2.3700356510812759e-32,1.9801459766716512e-29
3,ENSMUSG00000028024,11.728057,2.4532347,9.153630285661152e-32,7.412468980247082e-29
3,ENSMUSG00000025176,11.701193,3.272671,1.256750217130132e-31,1.0022773398312368e-28
3,ENSMUSG00000035910,11.699566,2.8177924,1.281070505433683e-31,1.0064242854329454e-28
3,ENSMUSG00000024661,11.679319,1.1178803,1.6259147971456224e-31,1.2585536950376028e-28
3,ENSMUSG00000091955,11.560759,2.1475246,6.513070348209415e-31,4.828478462652828e-28
3,ENSMUSG00000022330,11.491664,2.5145147,1.4528665170421793e-30,1.0621261387643353e-27
3,ENSMUSG00000037031,11.379833,2.385528,5.270070036970686e-30,3.799937074876562e-27
3,ENSMUSG00000045667,11.3737755,3.213182,5.648996342648114e-30,4.018115830967921e-27
3,ENSMUSG00000018593,11.241194,2.1054413,2.5589808185212055e-29,1.7959268581824288e-26
3,ENSMUSG00000040562,11.194813,2.2346005,4.3231534300737904e-29,2.9941250519126843e-26
3,ENSMUSG00000003721,10.996108,1.8935249,3.989827500883023e-28,2.7273839004737504e-25
3,ENSMUSG00000029641,10.922526,2.2432828,8.995830831665874e-28,6.030861047487568e-25
3,ENSMUSG00000079415,10.89684,3.4177022,1.1932997814808746e-27,7.851315912253414e-25
3,ENSMUSG00000027712,10.83655,1.4246409,2.310197916667048e-27,1.501229352366503e-24
3,ENSMUSG00000025151,10.797627,1.7505186,3.5321124151498645e-27,2.23995504920275e-24
3,ENSMUSG00000020402,10.748386,1.4717803,6.03074366674529e-27,3.778978852890537e-24
3,ENSMUSG00000028108,10.715185,2.2741816,8.638461687699444e-27,5.3493419928676225e-24
3,ENSMUSG00000072949,10.675758,2.4732547,1.3217447469798558e-26,8.089692616515313e-24
3,ENSMUSG00000031633,10.655231,1.3038222,1.6483446105026632e-26,9.972674358438871e-24
3,ENSMUSG00000022261,10.520742,1.8269434,6.932506689514831e-26,4.0544380234366963e-23
3,ENSMUSG00000029810,10.493318,1.4696008,9.271460604645746e-26,5.36277582841905e-23
3,ENSMUSG00000038587,10.3277025,1.7306721,5.281035892543714e-25,3.021441361303597e-22
3,ENSMUSG00000023046,10.298595,4.627624,7.149792205489323e-25,4.046628629334796e-22
3,ENSMUSG00000076431,10.255242,2.0263326,1.1209455153919612e-24,6.276817888103326e-22
3,ENSMUSG00000024680,10.210487,6.7381663,1.7796846250987584e-24,9.860576834389289e-22
3,ENSMUSG00000013584,10.186596,3.0727758,2.275946214345226e-24,1.2478823431070345e-21
3,ENSMUSG00000018217,10.181661,2.0544837,2.3944031078797515e-24,1.2992969276944186e-21
3,ENSMUSG00000058135,10.178744,2.2180836,2.4672501483517634e-24,1.3251650898841166e-21
3,ENSMUSG00000029761,10.1513195,1.4421538,3.26914226547842e-24,1.738126992785072e-21
3,ENSMUSG00000031451,10.129727,2.0576985,4.077866322423018e-24,2.1464257174705795e-21
3,ENSMUSG00000040681,10.0923195,1.4599783,5.9741150865881414e-24,3.0828776637024842e-21
3,ENSMUSG00000055653,10.049583,2.256738,9.225668308765201e-24,4.714585214564711e-21
3,ENSMUSG00000037820,10.033263,1.8251072,1.0885850385097048e-23,5.509496354518926e-21
3,ENSMUSG00000002985,10.003314,1.9042188,1.4738028588071395e-23,7.388103550111675e-21
3,ENSMUSG00000019124,9.981217,2.4409735,1.8419303422564016e-23,9.146400518396976e-21
3,ENSMUSG00000004032,9.980096,1.9506389,1.8628720298150025e-23,9.163937585172193e-21
3,ENSMUSG00000025510,9.873256,1.2827345,5.437040747819232e-23,2.6498525629834544e-20
3,ENSMUSG00000002602,9.867423,2.3813062,5.762578891171248e-23,2.7827440597769703e-20
3,ENSMUSG00000024940,9.773034,2.44332,1.4698236472087506e-22,6.969877251754936e-20
3,ENSMUSG00000029718,9.74432,1.9039395,1.950810968288282e-22,9.086981073170089e-20
3,ENSMUSG00000020814,9.673879,2.3027089,3.893365629167294e-22,1.782010376146519e-19
3,ENSMUSG00000028583,9.656773,1.8941262,4.601297300621266e-22,2.0878783165129392e-19
4,ENSMUSG00000030717,16.048393,4.626241,5.866279897106175e-58,3.087775086640806e-53
4,ENSMUSG00000034127,15.974308,3.6689963,1.929849841664164e-57,5.078978813291747e-53
4,ENSMUSG00000021728,15.862546,3.3984442,1.151308719755028e-56,2.020009525767522e-52
4,ENSMUSG00000029082,15.466281,4.2035866,5.859566417631993e-54,7.71060344896194e-50
4,ENSMUSG00000074896,15.3965645,3.942067,1.7259872422468957e-53,1.8169812896581523e-49
4,ENSMUSG00000062488,15.249216,3.6135623,1.6662177286708279e-52,1.4617172727719617e-48
4,ENSMUSG00000021379,14.494427,3.1544936,1.3139510459189707e-47,9.880161036141564e-44
4,ENSMUSG00000039910,14.459537,2.999467,2.182625105525569e-47,1.4360581881805481e-43
4,ENSMUSG00000058135,14.111206,3.2965713,3.239881463256402e-45,1.894826674444044e-41
4,ENSMUSG00000024953,13.56715,2.3705654,6.271342618827514e-42,3.3009839008460506e-38
4,ENSMUSG00000018569,13.457604,2.9410787,2.777774105639906e-41,1.3291901620405646e-37
4,ENSMUSG00000028716,13.415875,2.782028,4.881340344230368e-41,2.141118586324247e-37
4,ENSMUSG00000046727,13.39574,2.34051,6.403515380674652e-41,2.5927341198245462e-37
4,ENSMUSG00000071076,13.386684,2.487377,7.233858607350036e-41,2.7197241546891178e-37
4,ENSMUSG00000041782,13.326213,2.636518,1.6296319369789497e-40,5.7184871089882665e-37
4,ENSMUSG00000050520,13.319818,3.0222306,1.775417473476921e-40,5.840679633370701e-37
4,ENSMUSG00000017009,13.228318,3.173811,6.022000064548473e-40,1.8645529141033733e-36
4,ENSMUSG00000002565,13.040191,2.4684122,7.227625190689859e-39,2.1135182196508409e-35
4,ENSMUSG00000044279,12.990356,2.339781,1.3877883063845106e-38,3.8446118576239526e-35
4,ENSMUSG00000024803,12.984531,3.5843256,1.497525082370767e-38,3.941186511783385e-35
4,ENSMUSG00000021850,12.929885,2.4886315,3.0527573767189144e-38,7.651663680046513e-35
4,ENSMUSG00000018102,12.912282,2.6322927,3.8375939657493877e-38,9.181617999144763e-35
4,ENSMUSG00000042985,12.902594,2.600287,4.352005014783399e-38,9.959658085136478e-35
4,ENSMUSG00000054452,12.875049,2.03611,6.219988831486015e-38,1.3641472172254078e-34
4,ENSMUSG00000031734,12.869287,2.525326,6.7018456953579e-38,1.4110334000834337e-34
4,ENSMUSG00000021806,12.839209,2.5435297,9.88798380956992e-38,2.0017842915404707e-34
4,ENSMUSG00000027698,12.782789,2.3411365,2.045973927801438e-37,3.988588283842833e-34
4,ENSMUSG00000042712,12.687934,2.1539462,6.898120075749596e-37,1.2967480296684133e-33
4,ENSMUSG00000032278,12.669698,2.5311065,8.704911676189358e-37,1.579971486165183e-33
4,ENSMUSG00000026568,12.613278,2.239798,1.7841361993936908e-36,3.130326433042877e-33
4,ENSMUSG00000024064,12.590926,2.4749877,2.3687768205054774e-36,4.0220302169073e-33
4,ENSMUSG00000050335,12.517346,2.6542385,6.000766476278404e-36,9.87051075766844e-33
4,ENSMUSG00000003271,12.427304,2.6631486,1.8579525398681588e-35,2.96349060268183e-32
4,ENSMUSG00000021822,12.420845,2.406742,2.0142212637455965e-35,3.055647621468945e-32
4,ENSMUSG00000014329,12.420149,2.2653153,2.031834994137341e-35,3.055647621468945e-32
4,ENSMUSG00000056501,12.245445,2.6763394,1.7769898414100336e-34,2.555709416926628e-31
4,ENSMUSG00000063931,12.244559,2.1568313,1.7965128130231256e-34,2.555709416926628e-31
4,ENSMUSG00000063628,12.2368965,2.2133079,1.974375608205799e-34,2.7348219608821167e-31
4,ENSMUSG00000078670,12.188393,2.2930222,3.5842005667858e-34,4.837384129059932e-31
4,ENSMUSG00000001763,12.185543,2.2665997,3.711709150678685e-34,4.884238071378082e-31
4,ENSMUSG00000036181,12.180224,2.8635278,3.96190094508782e-34,5.086307759649816e-31
4,ENSMUSG00000042115,12.156985,2.3306382,5.266646135318731e-34,6.600361570919922e-31
4,ENSMUSG00000047501,12.151667,2.8115544,5.620801835672888e-34,6.880384312150654e-31
4,ENSMUSG00000051397,12.139445,2.4653552,6.526678884643467e-34,7.807687949365763e-31
4,ENSMUSG00000038508,12.124945,2.8650253,7.791251103947285e-34,9.11333984683043e-31
4,ENSMUSG00000060402,12.117093,2.5181344,8.574673900144992e-34,9.811663813218082e-31
4,ENSMUSG00000039168,11.982472,2.042475,4.3903326468961e-33,4.916798919191981e-30
4,ENSMUSG00000028124,11.865898,2.2721515,1.7798312525247619e-32,1.9517332876644451e-29
4,ENSMUSG00000012350,11.845825,2.2832885,2.2618185513070823e-32,2.4296547197265222e-29
4,ENSMUSG00000040562,11.839176,2.5040362,2.448462972818856e-32,2.577545940745866e-29
4,ENSMUSG00000021097,11.813341,2.3682756,3.3305821722612756e-32,3.437422023904794e-29
4,ENSMUSG00000023010,11.753503,1.549284,6.775126530892654e-32,6.857991540001265e-29
4,ENSMUSG00000018849,11.699046,2.2532144,1.2889410972715271e-31,1.2800887470940396e-28
4,ENSMUSG00000032060,11.6791,3.8788152,1.6301236485340085e-31,1.5889479326710382e-28
4,ENSMUSG00000020875,11.673844,2.1585586,1.7340630282449938e-31,1.6595298464491543e-28
4,ENSMUSG00000008601,11.648263,2.108133,2.341848276769986e-31,2.201170105286875e-28
4,ENSMUSG00000060969,11.632432,2.2914624,2.819477062995123e-31,2.603613941891426e-28
4,ENSMUSG00000027315,11.57139,2.0645738,5.754244219173596e-31,5.222075840007266e-28
4,ENSMUSG00000038539,11.519974,3.1686447,1.0464299112607221e-30,9.335573696460911e-28
4,ENSMUSG00000032359,11.499521,2.0249345,1.3264969506311219e-30,1.1636915582236623e-27
4,ENSMUSG00000046432,11.434997,1.9716299,2.7954791679850055e-30,2.4121777292796518e-27
4,ENSMUSG00000001249,11.4084015,2.1953313,3.796413733740043e-30,3.2230327949861436e-27
4,ENSMUSG00000047281,11.395294,2.6878111,4.413372566542375e-30,3.6873377525797526e-27
4,ENSMUSG00000028776,11.38244,1.9674349,5.114839414680361e-30,4.2066357411111796e-27
4,ENSMUSG00000034981,11.374778,2.2196841,5.5844770411599126e-30,4.5222235928998944e-27
4,ENSMUSG00000024048,11.330707,1.1894492,9.245604738362256e-30,7.373509863764178e-27
4,ENSMUSG00000026342,11.326147,1.9436095,9.739526128672634e-30,7.651488019534518e-27
4,ENSMUSG00000009376,11.289167,2.0042233,1.4843563793441325e-29,1.1489791526934964e-26
4,ENSMUSG00000090394,11.25757,1.9790136,2.1253781752254747e-29,1.621324719292291e-26
4,ENSMUSG00000074227,11.223503,2.8197782,3.126342658759727e-29,2.350831031235386e-26
4,ENSMUSG00000040152,11.187854,2.1681592,4.676160990760302e-29,3.466681829713511e-26
4,ENSMUSG00000001025,11.115034,2.7795358,1.0601001923743287e-28,7.749921350807661e-26
4,ENSMUSG00000050071,11.101927,2.3643153,1.2276839231506665e-28,8.852105613555956e-26
4,ENSMUSG00000037541,11.08388,2.6016357,1.5021832858715185e-28,1.0684989112855845e-25
4,ENSMUSG00000001247,11.005868,1.8979868,3.5804979839755275e-28,2.512841225127145e-25
4,ENSMUSG00000005148,10.923614,2.329002,8.888702069673891e-28,6.156127922886249e-25
4,ENSMUSG00000028266,10.914939,1.8665007,9.779492299320564e-28,6.685108528143341e-25
4,ENSMUSG00000037493,10.902718,2.1796453,1.1186487797445404e-27,7.5488714321325165e-25
4,ENSMUSG00000026103,10.893473,1.8483212,1.2382609610715852e-27,8.250266322400502e-25
4,ENSMUSG00000030800,10.863523,2.0629895,1.7198514156759087e-27,1.1214888379547505e-24
4,ENSMUSG00000020173,10.863206,2.3495612,1.7258263521987763e-27,1.1214888379547505e-24
4,ENSMUSG00000060002,10.853518,1.8350312,1.918955727300474e-27,1.231782361733997e-24
4,ENSMUSG00000040447,10.825339,2.1552558,2.6110990933038952e-27,1.655877251507757e-24
4,ENSMUSG00000030688,10.80362,1.925762,3.308941639760334e-27,2.07344585893363e-24
4,ENSMUSG00000031785,10.802291,1.9290378,3.3572246995540854e-27,2.0789515210085746e-24
4,ENSMUSG00000027907,10.782281,1.7421651,4.174049209003935e-27,2.554712257734083e-24
4,ENSMUSG00000002980,10.767717,1.8404133,4.889753021734344e-27,2.9583567822069994e-24
4,ENSMUSG00000031995,10.740743,1.9416736,6.551554139470777e-27,3.918722769149816e-24
4,ENSMUSG00000029546,10.705536,2.1075327,9.5874624650977e-27,5.670176115875085e-24
4,ENSMUSG00000025856,10.684259,1.8965337,1.2060748942108748e-26,7.053662014631511e-24
4,ENSMUSG00000053398,10.662984,1.9797606,1.5165262262094735e-26,8.771854334369433e-24
4,ENSMUSG00000027215,10.640188,1.8545779,1.9373792593931407e-26,1.108433638015406e-23
4,ENSMUSG00000046314,10.631133,1.8857979,2.1350250547147495e-26,1.2053042116920909e-23
4,ENSMUSG00000042510,10.630373,2.1177876,2.1524925127110065e-26,1.2053042116920909e-23
4,ENSMUSG00000046733,10.626194,2.0973861,2.2511265479123495e-26,1.247266283956994e-23
4,ENSMUSG00000029304,10.622648,3.6986558,2.3383205712593617e-26,1.2820816832167475e-23
4,ENSMUSG00000020186,10.583325,2.0903475,3.5609036831957416e-26,1.9322858378215574e-23
4,ENSMUSG00000015702,10.503731,2.8218236,8.303222933721853e-26,4.4596779830549333e-23
4,ENSMUSG00000016024,10.457696,1.9034944,1.3510058754995662e-25,7.18298436997931e-23
4,ENSMUSG00000010080,10.424326,1.8688506,1.9201611069339606e-25,1.0106960002457596e-22
5,ENSMUSG00000054690,25.745028,6.3604746,3.6643303862342158e-146,1.9287569420982418e-141
5,ENSMUSG00000021759,25.120855,5.921283,2.9434387459392683e-139,7.746542091562966e-135
5,ENSMUSG00000025810,23.627836,5.3012433,1.9950043858066335e-123,3.500301695043932e-119
5,ENSMUSG00000024065,23.248903,6.598925,1.4593371304384576e-119,1.9203417299439662e-115
5,ENSMUSG00000031538,22.498522,5.2247095,4.291206891048393e-112,4.517439318344464e-108
5,ENSMUSG00000019970,22.431934,4.369567,1.921012637786889e-111,1.685240353375845e-107
5,ENSMUSG00000024011,21.68847,5.215898,2.6360738549375817e-104,1.9821769061213507e-100
5,ENSMUSG00000037706,20.720259,2.5471158,2.2746085201655143e-95,1.1972629406743201e-91
5,ENSMUSG00000026921,20.69223,4.49518,4.069538574974568e-95,1.947311203930558e-91
5,ENSMUSG00000026814,20.501705,4.1548767,2.0788091352707214e-93,9.118349803675807e-90
5,ENSMUSG00000002504,20.197206,4.1292267,1.0359450873280662e-90,4.1944619705076995e-87
5,ENSMUSG00000028713,20.009985,5.1754203,4.507810315552614e-89,1.5818206917961828e-85
5,ENSMUSG00000055148,19.991455,4.690838,6.53628525864137e-89,2.1502744429615446e-85
5,ENSMUSG00000026185,19.823952,4.782199,1.8499597716194964e-87,5.727910737586107e-84
5,ENSMUSG00000047867,19.485695,4.3627353,1.4519650822257177e-84,4.0224017930543617e-81
5,ENSMUSG00000079018,19.069595,4.8744097,4.5178126777951135e-81,1.0809072186746528e-77
5,ENSMUSG00000054435,18.813826,4.6002274,5.818367336337008e-79,1.2760649296476448e-75
5,ENSMUSG00000017309,18.291393,5.068168,9.690734494934526e-75,1.7589017271564612e-71
5,ENSMUSG00000027523,18.12647,1.9124407,1.9700358447331827e-73,3.344993765270187e-70
5,ENSMUSG00000001029,17.037987,3.9041784,4.292491800500816e-65,5.379514247884785e-62
5,ENSMUSG00000032966,16.994732,2.2673676,8.984130181885805e-65,1.0747469914857756e-61
5,ENSMUSG00000003518,16.604237,3.0670898,6.494196584670248e-62,6.8365706286140635e-59
5,ENSMUSG00000045954,16.292665,4.3285775,1.1127222763333265e-59,1.0846157358718697e-56
5,ENSMUSG00000004951,15.956938,3.1420877,2.549380018965912e-57,2.3136063220394783e-54
5,ENSMUSG00000020154,15.880748,2.8012178,8.614466599862135e-57,7.313404257263601e-54
5,ENSMUSG00000091971,15.841053,3.1857722,1.62082598486747e-56,1.3541872466584783e-53
5,ENSMUSG00000020077,15.720988,3.3075316,1.0861600172752497e-55,8.795556718353852e-53
5,ENSMUSG00000027210,15.672157,3.6710937,2.3448431458612605e-55,1.8150465268463723e-52
5,ENSMUSG00000001946,15.658685,3.1852934,2.8982980789470273e-55,2.179354538335082e-52
5,ENSMUSG00000025492,15.6496,2.8132117,3.3431569501468254e-55,2.4784564679989905e-52
5,ENSMUSG00000043505,15.475903,4.4439816,5.0460354122186714e-54,3.589231350777594e-51
5,ENSMUSG00000006356,15.332609,2.1713798,4.63007363274917e-53,3.1650461783556535e-50
5,ENSMUSG00000044258,15.30329,3.6726356,7.26874893252623e-53,4.905100882210906e-50
5,ENSMUSG00000032766,15.293379,3.408371,8.464197105616984e-53,5.639512390522223e-50
5,ENSMUSG00000023944,15.240573,1.4904921,1.9019440948699363e-52,1.2513841172196747e-49
5,ENSMUSG00000028517,14.91997,2.827095,2.443849741743923e-50,1.4785571839819898e-47
5,ENSMUSG00000060802,14.655682,1.667598,1.2390653285288504e-48,6.865204487625745e-46
5,ENSMUSG00000044562,14.507278,3.9592044,1.08959100157024e-47,5.912547624603212e-45
5,ENSMUSG00000060591,14.504491,1.8365405,1.1347661646821327e-47,6.094852229000891e-45
5,ENSMUSG00000024190,14.0679,2.1942167,5.981965660748848e-45,2.714368487234279e-42
5,ENSMUSG00000031871,14.027946,3.4254403,1.051518022586963e-44,4.651067448477931e-42
5,ENSMUSG00000001240,13.945666,3.0199413,3.3430918189043737e-44,1.4423523031135298e-41
5,ENSMUSG00000018593,13.740947,2.4019241,5.771587225477015e-43,2.4110576603191123e-40
5,ENSMUSG00000051669,13.590479,3.5974917,4.560886351805167e-42,1.846667800104744e-39
5,ENSMUSG00000090019,13.578451,3.8706682,5.37509076061048e-42,2.1597196738587267e-39
5,ENSMUSG00000032562,13.507476,1.2727638,1.4128328703532302e-41,5.549691862978554e-39
5,ENSMUSG00000017774,13.497874,2.3770769,1.609527227473922e-41,6.275487047801286e-39
5,ENSMUSG00000022587,13.452915,2.3434453,2.9597158801003943e-41,1.1288956888765533e-38
5,ENSMUSG00000041445,13.293258,3.2790663,2.5330362407428187e-40,9.069992895764558e-38
5,ENSMUSG00000052684,12.646631,2.0618093,1.1677613403210535e-36,3.3959273982949712e-34
5,ENSMUSG00000025608,12.543806,2.3743382,4.298425128488756e-36,1.1845649479745244e-33
5,ENSMUSG00000058254,12.543187,3.3409164,4.3321641736930695e-36,1.1876447575338979e-33
5,ENSMUSG00000027800,12.497556,2.3843908,7.698171098859915e-36,2.0994867044538365e-33
5,ENSMUSG00000052534,12.476083,2.7075422,1.0082641062552328e-35,2.7215892049666888e-33
5,ENSMUSG00000032050,12.16188,1.962793,4.960402106405863e-34,1.214398722198972e-31
5,ENSMUSG00000038811,12.020289,3.0977857,2.7799547044087573e-33,6.389768376474208e-31
5,ENSMUSG00000041012,11.791154,3.2150698,4.3355801102643373e-32,8.94931743858328e-30
5,ENSMUSG00000021701,11.750117,3.2191763,7.052083595597135e-32,1.4499745005384796e-29
5,ENSMUSG00000020585,11.732618,0.99109656,8.673320380092924e-32,1.7763770098310161e-29
5,ENSMUSG00000017707,11.708255,1.8402745,1.156355348067601e-31,2.3055272765487213e-29
5,ENSMUSG00000011263,11.66061,4.2241883,2.0258446764291e-31,3.9937213628659966e-29
5,ENSMUSG00000016494,11.362461,2.6154366,6.430712895821392e-30,1.1592020684399137e-27
5,ENSMUSG00000020432,11.257521,2.3693283,2.1265877289311335e-29,3.718773146180038e-27
5,ENSMUSG00000015656,11.253339,2.1004608,2.2298732675607265e-29,3.886477129514119e-27
5,ENSMUSG00000031523,10.927109,3.0373828,8.553005819414748e-28,1.3398690902104603e-25
5,ENSMUSG00000022661,10.813031,2.6291318,2.986344839549068e-27,4.529949480533278e-25
5,ENSMUSG00000110195,10.728996,3.2137,7.439977087356981e-27,1.0969485545381571e-24
5,ENSMUSG00000030653,10.722235,3.210588,8.00458774420362e-27,1.1671176745260437e-24
5,ENSMUSG00000021892,10.554267,2.8794484,4.8541256314130505e-26,6.723730440396246e-24
5,ENSMUSG00000026547,10.493461,1.1606693,9.257460223565477e-26,1.243050194713246e-23
5,ENSMUSG00000029084,10.410561,3.8042202,2.2191069228035103e-25,2.9128406979722087e-23
5,ENSMUSG00000027074,10.3576,2.854749,3.8653935312923188e-25,4.9624110710512803e-23
5,ENSMUSG00000056313,10.158403,2.4088588,3.0401389637316042e-24,3.6451196923684903e-22
5,ENSMUSG00000022584,10.141782,3.000597,3.604623512318161e-24,4.273264936810332e-22
5,ENSMUSG00000024140,9.970924,2.174575,2.0431836322736962e-23,2.3127959928679197e-21
5,ENSMUSG00000050493,9.921009,3.9089088,3.373284204196821e-23,3.761783630764913e-21
5,ENSMUSG00000007872,9.809822,1.629106,1.0214817435979694e-22,1.0796528726108978e-20
5,ENSMUSG00000046814,9.76254,4.4193497,1.630207180202244e-22,1.6792091024877755e-20
5,ENSMUSG00000024168,9.677988,2.952457,3.740026230282121e-22,3.69343378343583e-20
5,ENSMUSG00000034911,9.653521,3.4434478,4.749631272563177e-22,4.6555231222092246e-20
5,ENSMUSG00000081769,9.637932,3.0719814,5.529049122743441e-22,5.3993883047258577e-20
5,ENSMUSG00000062515,9.607013,3.031232,7.468440035196013e-22,7.199795049314603e-20
5,ENSMUSG00000073411,9.570106,0.91191643,1.0679693939791528e-21,1.0074128498474317e-19
5,ENSMUSG00000009687,9.445653,2.202738,3.531966345235266e-21,3.1888264244906257e-19
5,ENSMUSG00000034738,9.274176,3.3239944,1.7899845408829157e-20,1.5002806734699546e-18
